qseqid,Orthogroup
77080,OG0000032
77084,OG0002550
77092,OG0000040
77094,OG0481542
77107,OG0005368
7712,OG0029214
7713,OG0001084
77131,OG0000255
77139,OG0000225
77145,OG0000117
77153,OG0000357
77155,OG0005376
77159,OG0001137
77161,OG0000009
77170,OG0000473
77181,OG0003323
77201,OG0004809
77207,OG0007933
77212,OG0000049
7722,OG0002878
77227,OG0003486
7723,OG0002878
77233,OG0001275
77234,OG0001070
77259,OG0002242
7726,OG0000101
77260,OG0000053
77266,OG0000002
77300,OG0001089
77321,OG0000469
77346,OG0014129
77349,OG0000049
77353,OG0000244
77372,OG0007787
77394,OG0014132
77400,OG0004003
7741,OG0000398
77419,OG0000164
77430,OG0000162
77435,OG0030752
77439,OG0000663
77441,OG0000299
77449,OG0002699
77475,OG0006872
7748,OG0030788
77498,OG0481524
77515,OG0007264
77528,OG0003709
77542,OG0000284
77551,OG0006740
7757,OG0481675
77580,OG0481536
77589,OG0000148
77592,OG0003074
776,OG0032641
7760,OG0097754
77649,OG0017518
77652,OG0001634
77662,OG0000015
77665,OG0000000
7767,OG0097755
77672,OG0000357
77673,OG0481487
77681,OG0000001
77683,OG0003784
77711,OG0051710
77712,OG0002120
77714,OG0000010
77734,OG0000040
77758,OG0000722
77767,OG0001554
77776,OG0000009
77777,OG0000105
7778,OG0481678
77786,OG0481543
77788,OG0005368
77793,OG0000473
77806,OG0000029
77814,OG0001768
77828,OG0006392
77844,OG0000140
77847,OG0000245
77848,OG0003304
77859,OG0000090
77861,OG0000303
77887,OG0000523
77895,OG0000529
779,OG0004280
77923,OG0083834
77947,OG0002389
7796,OG0116872
77971,OG0000337
77979,OG0004252
7798,OG0019941
77986,OG0002312
77998,OG0002265
77999,OG0000777
780,OG0480745
78015,OG0000166
78016,OG0000092
7802,OG0073151
78021,OG0004204
78022,OG0020781
7803,OG0116872
78068,OG0000205
78077,OG0013210
78091,OG0000520
781,OG0037138
78102,OG0025415
78112,OG0003669
78122,OG0001715
78137,OG0004414
78147,OG0051716
7815,OG0051723
78152,OG0008423
78157,OG0000028
78159,OG0073122
78173,OG0000002
78174,OG0004889
78186,OG0000076
78192,OG0000676
782,OG0007827
78224,OG0000017
7823,OG0097756
7824,OG0083860
7825,OG0057403
7826,OG0011318
7827,OG0073139
7828,OG0024273
7829,OG0083861
7831,OG0017818
78313,OG0000632
78334,OG0002976
78360,OG0037174
78373,OG0003018
78378,OG0000905
78387,OG0000501
78396,OG0014315
78400,OG0000012
78412,OG0004597
78415,OG0000976
7842,OG0481688
78442,OG0003727
78450,OG0000639
78455,OG0000141
7846,OG0000080
78462,OG0000028
78469,OG0000134
7847,OG0250896
78478,OG0000468
7848,OG0083862
78490,OG0004685
785,OG0006005
78506,OG0002543
78516,OG0002828
78525,OG0000269
78530,OG0001561
78536,OG0000472
78549,OG0001105
78559,OG0017878
78569,OG0000032
78591,OG0000315
78596,OG0000111
7860,OG0002725
78615,OG0481673
78620,OG0002217
78634,OG0000044
78641,OG0001466
78642,OG0002601
78655,OG0000000
78664,OG0000136
78676,OG0000357
78685,OG0015745
78696,OG0000868
78700,OG0000006
78722,OG0000265
78732,OG0000025
78757,OG0002641
78769,OG0000357
78777,OG0001982
78821,OG0001397
78849,OG0000529
78862,OG0000004
78935,OG0000872
7895,OG0064440
78950,OG0003197
78953,OG0000051
78961,OG0000209
78962,OG0481669
78968,OG0072367
7897,OG0481690
78985,OG0002120
79,OG0183827
79000,OG0001449
79012,OG0001715
7903,OG0481691
79035,OG0005740
79047,OG0000037
79055,OG0000438
79063,OG0000101
79073,OG0097757
79077,OG0000274
79094,OG0019970
79098,OG0003782
79105,OG0000050
79111,OG0000119
79115,OG0000074
79116,OG0481686
79155,OG0003147
7917,OG0011894
79195,OG0005249
7922,OG0097759
7924,OG0064441
79243,OG0000047
79249,OG0000160
79254,OG0083871
7929,OG0481693
79329,OG0000110
79330,OG0000433
7934,OG0038776
79341,OG0000616
79344,OG0000574
79354,OG0000038
79361,OG0000100
79367,OG0005314
7938,OG0116875
7941,OG0019279
79415,OG0000356
79430,OG0000005
79431,OG0001470
79458,OG0002906
79463,OG0004115
79468,OG0000547
79484,OG0000001
7950,OG0057406
79504,OG0001147
79507,OG0000005
79519,OG0003396
7953,OG0064216
79532,OG0025070
79558,OG0097762
79559,OG0000357
79570,OG0000324
79586,OG0000107
7960,OG0027386
79615,OG0000037
79638,OG0010111
7965,OG0026509
7966,OG0250897
79674,OG0006365
79691,OG0000109
79698,OG0000600
7970,OG0481697
79702,OG0481756
79705,OG0029217
79735,OG0481746
7974,OG0016130
79742,OG0116892
79748,OG0481749
7975,OG0481699
79754,OG0143894
79765,OG0001342
79769,OG0481771
79771,OG0000034
79774,OG0001801
7978,OG0011802
79793,OG0005537
798,OG0143756
79802,OG0000005
79806,OG0000129
79822,OG0000394
79844,OG0000258
79860,OG0000054
79861,OG0481770
79868,OG0000045
79877,OG0000000
79885,OG0481758
7989,OG0000268
79895,OG0040006
79907,OG0000040
79911,OG0481751
79913,OG0000006
7993,OG0083865
79941,OG0000212
79959,OG0097777
7998,OG0030781
79999,OG0000006
8002,OG0481703
80026,OG0000167
80038,OG0000366
80042,OG0000573
80050,OG0000366
80056,OG0000075
80070,OG0003035
80072,OG0000001
80080,OG0000004
80100,OG0001551
80101,OG0008556
80117,OG0007783
80119,OG0003064
8012,OG0057407
80120,OG0000595
80122,OG0002252
80125,OG0046943
80128,OG0000040
80133,OG0000001
80135,OG0000015
80137,OG0000621
80143,OG0002559
80150,OG0003777
80156,OG0000394
8016,OG0043221
80163,OG0000045
80178,OG0006011
80196,OG0002334
80200,OG0000117
8021,OG0047071
80217,OG0000208
80226,OG0006011
80228,OG0007493
80277,OG0009715
80279,OG0006875
80290,OG0003567
80293,OG0047044
80298,OG0000406
8030,OG0481706
80304,OG0000777
8032,OG0000803
80323,OG0001059
80351,OG0000222
80357,OG0000424
80369,OG0000445
80399,OG0000032
80401,OG0010382
80405,OG0000749
80434,OG0001779
80435,OG0000558
80466,OG0000544
8047,OG0250899
80479,OG0000070
80514,OG0000207
80525,OG0003416
80532,OG0004371
80539,OG0001088
80547,OG0010169
80552,OG0002053
80565,OG0000129
80567,OG0000184
80568,OG0481780
8057,OG0000023
80577,OG0004625
80591,OG0001613
80593,OG0000034
80595,OG0007811
80596,OG0000047
80597,OG0097786
80610,OG0000126
80647,OG0003591
80654,OG0000034
8067,OG0143889
80677,OG0001275
80697,OG0001329
80705,OG0481817
80706,OG0000002
80718,OG0000771
80721,OG0001275
80724,OG0006886
8074,OG0116879
80745,OG0000659
80759,OG0000090
80766,OG0000074
80768,OG0000307
8078,OG0097763
80780,OG0481866
80799,OG0000184
80808,OG0000111
80810,OG0000432
80822,OG0000870
80829,OG0000307
80832,OG0000037
80852,OG0003109
8088,OG0001558
80886,OG0000228
80910,OG0000029
80930,OG0002410
80940,OG0000622
80948,OG0000058
80953,OG0007630
80959,OG0043236
80971,OG0009369
8098,OG0481711
80982,OG0008193
80987,OG0000032
80990,OG0042183
81013,OG0000798
81024,OG0000002
81028,OG0000759
81037,OG0000005
81038,OG0481874
81061,OG0000689
8107,OG0000603
81074,OG0034793
8108,OG0016564
81087,OG0481840
81094,OG0001335
81102,OG0183997
8111,OG0097600
81111,OG0000282
81116,OG0000136
81120,OG0011480
81121,OG0015370
81136,OG0000307
81150,OG0011904
8117,OG0043222
81177,OG0000015
81187,OG0001035
81189,OG0000133
81197,OG0000158
8120,OG0020775
81206,OG0001198
8121,OG0064192
81213,OG0001352
81243,OG0183105
81247,OG0003206
81256,OG0000219
81257,OG0481899
8126,OG0007697
81260,OG0106208
81263,OG0002185
81266,OG0000005
8128,OG0007148
81296,OG0002188
81310,OG0002670
81320,OG0000152
81326,OG0018569
81328,OG0001083
8134,OG0481713
81340,OG0000290
81341,OG0001542
81358,OG0000895
81365,OG0000001
8137,OG0481715
81383,OG0000009
81387,OG0000984
81397,OG0000074
814,OG0001043
81402,OG0003676
81405,OG0000049
81406,OG0002464
81419,OG0481935
81423,OG0000029
81433,OG0001696
81434,OG0002372
81460,OG0003394
81473,OG0008475
8149,OG0002663
81490,OG0000019
815,OG0116699
81500,OG0000443
81501,OG0000190
81514,OG0008370
81517,OG0004211
8152,OG0097766
8153,OG0183973
81536,OG0003826
81537,OG0002199
81539,OG0000255
8155,OG0001456
81550,OG0000337
81555,OG0006308
81579,OG0000984
8158,OG0183974
81589,OG0000330
8163,OG0043224
81631,OG0000847
81638,OG0014913
81648,OG0000030
81651,OG0008160
81654,OG0000512
81660,OG0001607
81669,OG0000037
81670,OG0002630
81678,OG0000700
81679,OG0000010
8169,OG0481717
81704,OG0000010
81709,OG0000124
8172,OG0481718
81731,OG0006877
81741,OG0002752
81756,OG0000034
81757,OG0003091
81770,OG0481979
81772,OG0004125
81773,OG0002878
81784,OG0000133
81794,OG0481958
81799,OG0000025
81804,OG0000162
8181,OG0051695
81815,OG0000632
81829,OG0000706
81839,OG0001028
8185,OG0009229
81850,OG0005977
81852,OG0000176
81856,OG0006773
81860,OG0000964
81878,OG0009096
81901,OG0000050
81902,OG0007811
81908,OG0000098
8191,OG0183975
81920,OG0000517
81922,OG0011043
81926,OG0001331
81928,OG0001089
81934,OG0002176
81967,OG0004022
81974,OG0000042
81986,OG0003055
81996,OG0002773
81999,OG0003054
820,OG0010295
82006,OG0001585
82055,OG0007931
82065,OG0000044
82067,OG0010465
82080,OG0000773
8209,OG0005249
82092,OG0481973
821,OG0010295
8211,OG0481720
82112,OG0001366
82113,OG0002014
8212,OG0481721
82125,OG0015725
8215,OG0116883
82151,OG0000315
82165,OG0000074
82174,OG0001318
82177,OG0003803
82182,OG0000036
82185,OG0000724
82186,OG0002639
8219,OG0002473
82196,OG0009097
82200,OG0011342
82212,OG0000247
82213,OG0000040
8222,OG0002473
82244,OG0482036
82247,OG0000045
8225,OG0064447
82252,OG0000040
82254,OG0057440
82272,OG0002850
82275,OG0000005
82287,OG0001189
82288,OG0000105
82299,OG0003944
823,OG0010295
8231,OG0022668
8233,OG0183925
82352,OG0006765
82361,OG0003304
8237,OG0183976
82379,OG0000494
8238,OG0000516
8244,OG0040003
82440,OG0000040
82455,OG0073203
82457,OG0000315
82463,OG0000040
82464,OG0000048
8247,OG0010670
82471,OG0014111
82473,OG0007235
82474,OG0003565
82476,OG0000002
82478,OG0009992
82497,OG0097832
825,OG0010295
82514,OG0000040
82521,OG0000780
82550,OG0482012
82555,OG0083918
82560,OG0000047
82570,OG0002221
82606,OG0000014
82620,OG0000872
82636,OG0000040
82654,OG0007321
82658,OG0000370
82668,OG0005762
82669,OG0001089
8267,OG0097770
82670,OG0005525
82672,OG0482022
82678,OG0007713
82683,OG0007684
82692,OG0006523
82698,OG0003791
82704,OG0004442
82713,OG0000001
82725,OG0001783
82739,OG0057445
82753,OG0000387
82756,OG0002934
8277,OG0011804
8278,OG0073157
82796,OG0007424
828,OG0010295
82807,OG0012628
8281,OG0481733
82859,OG0000268
8287,OG0057330
82888,OG0026530
8289,OG0037138
82904,OG0008317
82919,OG0143937
82931,OG0002561
82949,OG0001831
82951,OG0005753
82953,OG0000088
82957,OG0000574
82978,OG0001718
83025,OG0004889
83039,OG0000599
83041,OG0116952
83043,OG0000044
83049,OG0000021
83054,OG0000781
83060,OG0000028
83075,OG0012628
83118,OG0004234
83142,OG0001062
83143,OG0000574
83165,OG0000586
83175,OG0000135
83177,OG0064488
83179,OG0001083
83181,OG0000315
83198,OG0002651
8321,OG0000600
83228,OG0025434
83237,OG0001951
83239,OG0004413
83242,OG0000638
83259,OG0000011
8327,OG0073158
83274,OG0001814
83276,OG0000166
83278,OG0001636
83279,OG0482111
83284,OG0057453
8330,OG0001396
83301,OG0482109
8331,OG0000191
83316,OG0003021
83323,OG0000009
83357,OG0057450
83370,OG0000005
8338,OG0097772
83394,OG0000020
8340,OG0183977
83400,OG0000702
83407,OG0010155
83414,OG0009005
83442,OG0000211
83467,OG0000589
8348,OG0481741
83484,OG0001966
83486,OG0010903
8349,OG0004397
83493,OG0004644
83496,OG0002802
83501,OG0002193
83507,OG0005020
83508,OG0482104
83519,OG0000978
83527,OG0000176
8353,OG0481742
83530,OG0000806
8356,OG0034108
83564,OG0482124
83567,OG0002582
83581,OG0000338
8359,OG0143892
83600,OG0000275
83618,OG0003483
8363,OG0025372
8365,OG0000719
83660,OG0000564
8367,OG0015034
83673,OG0008671
83685,OG0001408
8369,OG0017030
83693,OG0001147
83694,OG0000000
83711,OG0000729
83714,OG0007135
83718,OG0000225
83719,OG0000366
83730,OG0002058
8375,OG0018640
83752,OG0000303
83758,OG0001734
83778,OG0482139
83779,OG0000984
83784,OG0000096
8379,OG0034791
8380,OG0116889
8381,OG0023469
83834,OG0000014
8387,OG0001372
83875,OG0000195
83894,OG0000049
83914,OG0000034
83916,OG0002596
83930,OG0002986
83949,OG0006167
83954,OG0004772
83958,OG0000048
83960,OG0000217
83966,OG0014421
8399,OG0003105
83992,OG0008054
84004,OG0001734
84008,OG0000015
84019,OG0000848
8402,OG0097773
84022,OG0008670
84052,OG0005379
84056,OG0001733
84074,OG0008560
84085,OG0012220
84099,OG0000000
841,OG0029180
8411,OG0481747
84118,OG0007177
84121,OG0000086
84138,OG0009085
84139,OG0000025
84140,OG0000005
84143,OG0025393
84148,OG0001053
84154,OG0018510
84164,OG0000262
84200,OG0000012
84209,OG0000000
8421,OG0000371
84213,OG0003549
84239,OG0000005
84266,OG0003272
84268,OG0051758
84271,OG0012220
84316,OG0019275
84334,OG0000086
84347,OG0005300
84352,OG0001034
84355,OG0006185
8436,OG0083877
8437,OG0481750
84371,OG0000106
84388,OG0024046
84403,OG0000040
8441,OG0002360
84416,OG0482236
84422,OG0003433
84442,OG0000641
84443,OG0000038
84448,OG0000090
8445,OG0481752
84460,OG0005738
8447,OG0001253
84477,OG0002467
84482,OG0000497
84488,OG0000034
84496,OG0003652
8451,OG0116728
84511,OG0046884
8452,OG0481753
84529,OG0000228
84539,OG0000262
8457,OG0073162
84570,OG0002648
84578,OG0000039
8458,OG0057415
84586,OG0000092
84590,OG0000092
84591,OG0000005
84601,OG0000011
84609,OG0006443
84611,OG0000842
84618,OG0002128
84626,OG0000117
84640,OG0000712
84665,OG0001183
84671,OG0000067
84702,OG0000358
84708,OG0014661
84716,OG0001197
84732,OG0037202
84737,OG0002768
84738,OG0011665
84743,OG0000670
84744,OG0000012
8477,OG0034749
8478,OG0000301
84784,OG0001709
84798,OG0013416
8480,OG0083879
84804,OG0005966
84805,OG0006995
84825,OG0000012
84829,OG0005846
84838,OG0029175
84845,OG0018032
84863,OG0043155
84876,OG0083963
84882,OG0001331
84895,OG0482302
84912,OG0000178
84930,OG0007682
84948,OG0073139
84951,OG0000005
84952,OG0001018
84972,OG0000107
84975,OG0001268
8498,OG0002056
84986,OG0000028
84990,OG0009309
84991,OG0000044
84992,OG0011081
850,OG0004020
8500,OG0004331
85002,OG0004797
85005,OG0014603
85021,OG0482301
85028,OG0000117
8503,OG0143898
85032,OG0482340
85037,OG0000040
8505,OG0143899
85053,OG0003231
85058,OG0003590
85064,OG0000117
85076,OG0000109
85092,OG0005955
85097,OG0001734
85100,OG0001500
85103,OG0000138
85114,OG0018056
85118,OG0010436
8512,OG0073163
85120,OG0004611
85129,OG0000034
85131,OG0002354
85143,OG0000100
85158,OG0002878
8516,OG0481761
85160,OG0000088
85164,OG0482339
85192,OG0007743
85198,OG0013428
8520,OG0007009
85206,OG0000007
85236,OG0000737
85237,OG0022648
85239,OG0482320
85244,OG0000582
85253,OG0482355
85260,OG0482350
85266,OG0000579
85269,OG0000984
8528,OG0481762
85288,OG0003432
85300,OG0000898
85319,OG0015370
85321,OG0003442
85331,OG0001057
85332,OG0021882
85335,OG0015370
85345,OG0001057
85346,OG0000536
85353,OG0047111
8536,OG0027799
85366,OG0000015
85385,OG0003900
85395,OG0021882
85399,OG0002443
85411,OG0008284
85438,OG0000137
8544,OG0481765
85462,OG0000976
85466,OG0001673
85472,OG0000044
8548,OG0057417
85482,OG0004330
85484,OG0000040
85489,OG0116680
85490,OG0000268
855,OG0064338
85504,OG0000477
85507,OG0000034
85523,OG0000208
8554,OG0481766
85547,OG0482362
85558,OG0005441
85591,OG0001435
85594,OG0003169
8560,OG0005473
85601,OG0000002
85606,OG0003529
8561,OG0013040
85612,OG0000785
85617,OG0013636
85644,OG0000363
85647,OG0002197
8565,OG0083882
85667,OG0000034
85669,OG0022566
85686,OG0000201
85687,OG0011975
85714,OG0000006
85731,OG0000919
85733,OG0143967
85735,OG0000182
85748,OG0015603
85749,OG0006445
85751,OG0003036
85774,OG0004253
85795,OG0043265
85797,OG0015370
85801,OG0001316
85803,OG0000500
8582,OG0000042
85833,OG0000153
85834,OG0002878
85839,OG0001482
85846,OG0040029
85848,OG0000356
85851,OG0000011
85872,OG0009136
85887,OG0000739
85903,OG0000111
85914,OG0017521
85922,OG0001723
85934,OG0026595
85944,OG0000107
8598,OG0116894
85988,OG0000549
85998,OG0000255
86003,OG0482459
86017,OG0000670
8602,OG0481773
86033,OG0482454
86035,OG0482455
8606,OG0000045
8610,OG0057419
86100,OG0000334
86106,OG0482486
86109,OG0000585
86110,OG0002111
86120,OG0482512
86123,OG0000086
8613,OG0481774
86136,OG0482468
86153,OG0000662
86162,OG0143978
86165,OG0482511
86178,OG0000086
86201,OG0003336
8622,OG0016337
8623,OG0083885
86244,OG0003162
86251,OG0143983
86252,OG0096668
86261,OG0000603
86266,OG0005536
86292,OG0000120
86303,OG0000061
86306,OG0000109
86311,OG0000078
8633,OG0009308
86355,OG0000017
86368,OG0000952
86370,OG0000163
86378,OG0001528
86385,OG0482534
8639,OG0037059
86392,OG0000306
86394,OG0251052
86398,OG0015370
86405,OG0015370
86406,OG0015370
86417,OG0010836
86419,OG0073139
86423,OG0015370
86424,OG0005249
8654,OG0007604
8655,OG0010670
8663,OG0000233
8669,OG0183978
86797,OG0005995
8686,OG0021852
8687,OG0008282
86886,OG0002533
86915,OG0001430
86926,OG0005936
8696,OG0481786
86971,OG0007798
86999,OG0000012
8701,OG0047078
87029,OG0000155
87062,OG0001484
87072,OG0000228
8709,OG0000398
8710,OG0097781
8720,OG0083887
87268,OG0005936
8728,OG0481791
87392,OG0002673
8741,OG0045844
8748,OG0481794
87513,OG0000004
87541,OG0000019
8755,OG0183982
876,OG0480751
8761,OG0007631
8773,OG0143905
8775,OG0037097
8777,OG0481798
878,OG0143763
8783,OG0001817
879,OG0097503
8790,OG0043229
8819,OG0083891
882,OG0039912
8825,OG0002958
8826,OG0481804
8835,OG0073169
8836,OG0183984
8840,OG0012290
88468,OG0000032
88504,OG0480879
8851,OG0040009
8852,OG0040009
8853,OG0143908
88558,OG0001624
8862,OG0040009
8863,OG0040009
8864,OG0143909
8865,OG0073172
88727,OG0000621
88761,OG0002206
8879,OG0043230
88808,OG0000507
8884,OG0047081
88916,OG0000090
8900,OG0183986
8907,OG0481810
8909,OG0001014
8913,OG0043231
8914,OG0001488
8921,OG0481812
89284,OG0009993
893,OG0143761
8931,OG0063211
89314,OG0097601
89334,OG0183876
8937,OG0073174
89416,OG0001135
89424,OG0003307
89454,OG0012049
8954,OG0007786
8957,OG0073176
8958,OG0250913
8959,OG0000088
8960,OG0040011
8967,OG0051053
8972,OG0183989
898,OG0000258
8982,OG0064453
89894,OG0003244
89908,OG0015448
9003,OG0143912
9009,OG0481827
9021,OG0481829
9023,OG0064314
9024,OG0036809
9025,OG0011318
9026,OG0481831
90300,OG0008235
9036,OG0143913
9037,OG0011319
904,OG0116701
9042,OG0007626
90425,OG0000666
9045,OG0008377
9046,OG0250914
9052,OG0002524
9053,OG0481834
9060,OG0073178
9062,OG0043232
90723,OG0004002
9077,OG0083895
9078,OG0250915
9079,OG0481842
90947,OG0005144
90952,OG0004972
9100,OG0008381
9101,OG0019945
9103,OG0008339
9108,OG0481849
91103,OG0000143
91106,OG0001284
91177,OG0001064
9121,OG0064457
9124,OG0007795
9127,OG0043234
9130,OG0481853
9137,OG0007102
91418,OG0000190
9149,OG0481855
91540,OG0000306
9155,OG0083897
9156,OG0250916
9160,OG0183994
9162,OG0000005
9163,OG0097795
91654,OG0000002
91669,OG0183930
91675,OG0000654
9170,OG0002112
91728,OG0005949
91824,OG0001128
91833,OG0001075
9185,OG0083861
9186,OG0250920
919,OG0143764
9194,OG0073182
9198,OG0005249
92,OG0480667
9200,OG0097796
92008,OG0003914
92047,OG0000031
9212,OG0481863
9214,OG0083898
9215,OG0006814
9217,OG0011760
9219,OG0250922
9220,OG0007081
9226,OG0250923
923,OG0051653
9235,OG0013426
9242,OG0057211
9258,OG0064464
9259,OG0013164
92601,OG0000872
92676,OG0001336
9272,OG0481871
92818,OG0012288
9283,OG0011315
9289,OG0000476
9290,OG0481876
92981,OG0000029
9299,OG0057430
9306,OG0481879
9308,OG0002084
9309,OG0005861
9311,OG0064465
9312,OG0142853
9317,OG0006171
9321,OG0116909
9322,OG0143916
93260,OG0001571
9337,OG0001035
93387,OG0007737
934,OG0017010
93415,OG0017023
93432,OG0000032
9345,OG0250924
935,OG0057312
93520,OG0006764
9353,OG0005249
93574,OG0004014
9358,OG0481884
9361,OG0481885
93649,OG0002236
93727,OG0001241
9375,OG0481895
93773,OG0001602
9384,OG0481896
93884,OG0001751
93886,OG0005107
9389,OG0000884
9390,OG0010836
940,OG0000401
9401,OG0481898
9403,OG0008339
9406,OG0047016
9407,OG0047016
9408,OG0481900
9409,OG0481901
9419,OG0007148
9420,OG0481903
9428,OG0481905
9437,OG0143920
94428,OG0000177
9449,OG0051741
9453,OG0043237
9455,OG0116913
9461,OG0032602
9467,OG0006412
9471,OG0481908
9472,OG0116915
9479,OG0011973
9480,OG0011973
9481,OG0011973
9484,OG0011973
94876,OG0000471
9493,OG0006871
94932,OG0000358
9497,OG0013638
9502,OG0026590
95060,OG0007673
9509,OG0043238
9521,OG0003734
9522,OG0250927
9523,OG0116918
9528,OG0481911
95280,OG0001023
953,OG0250719
9532,OG0250928
9533,OG0116920
9537,OG0047087
95387,OG0001725
95421,OG0003804
9547,OG0073000
95487,OG0000160
955,OG0030766
9551,OG0046920
95604,OG0000807
9568,OG0015025
958,OG0083686
95812,OG0000155
95890,OG0005009
9593,OG0250930
9595,OG0037184
95952,OG0001660
9599,OG0481916
95996,OG0004957
96037,OG0002422
9604,OG0011206
9605,OG0043161
96053,OG0000951
96107,OG0000005
9614,OG0011160
96167,OG0000375
96173,OG0001004
9624,OG0001156
9632,OG0040014
96332,OG0000178
9635,OG0064473
96374,OG0000480
9639,OG0250931
96427,OG0000025
9643,OG0073190
96482,OG0000276
96512,OG0004724
9664,OG0006877
9670,OG0481923
96710,OG0000021
9672,OG0097242
9686,OG0003812
9689,OG0003812
969,OG0009666
9690,OG0481929
9691,OG0003812
9697,OG0004551
9700,OG0003677
9705,OG0002188
97089,OG0007426
9710,OG0012624
97114,OG0000262
9715,OG0003008
9717,OG0007895
9724,OG0012116
9729,OG0481939
97304,OG0009074
9737,OG0029224
9743,OG0017818
9753,OG0019969
97544,OG0006730
9756,OG0481944
9758,OG0481946
9768,OG0097810
97710,OG0002109
9776,OG0011318
9777,OG0013424
9778,OG0013424
97782,OG0482098
