MMETSP_ID,JGI_ID,Percent_Identity,Annotations
GBG23859.1,85097,57.6,GBG23859.1 Apoptosis-inducing factor 2 [Hondaea fermentalgiana]
GBG28285.1,850,81.1,"GBG28285.1 TolA protein, putative [Hondaea fermentalgiana]"
GBG33929.1,85100,65.6,GBG33929.1 Alpha-galactosidase [Hondaea fermentalgiana]
GBG23868.1,85103,65,GBG23868.1 Nitrate reductase NADH [Hondaea fermentalgiana]
GBG23889.1,85114,79.5,GBG23889.1 Centrosomal protein of 135 kDa [Hondaea fermentalgiana]
GBG23797.1,85118,77.4,"GBG23797.1 Glyoxysomal processing protease, glyoxysomal [Hondaea fermentalgiana]"
GBG23837.1,85120,52.9,GBG23837.1 Voltage-dependent calcium channel subunit alpha-2/delta-2 [Hondaea fermentalgiana]
GBG23792.1,85129,94.3,GBG23792.1 Transcription factor MYB3R-2 [Hondaea fermentalgiana]
GBG23810.1,85131,75.7,GBG23810.1 GDP-mannose transporter [Hondaea fermentalgiana]
GBG23856.1,85143,84.9,GBG23856.1 26S proteasome regulatory subunit 10B [Hondaea fermentalgiana]
XP_012897556.1,85158,42.7,XP_012897556.1 uncharacterized protein [Blastocystis hominis]
GBG23884.1,85160,68.9,GBG23884.1 Formin-like protein 3 [Hondaea fermentalgiana]
GBG33947.1,85192,65.9,GBG33947.1 Tetratricopeptide repeat protein 29 [Hondaea fermentalgiana]
GBG23894.1,85198,69,GBG23894.1 Coiled-coil domain-containing protein 78 [Hondaea fermentalgiana]
GBG23879.1,85206,67.4,GBG23879.1 E3 ubiquitin-protein ligase RNF149 [Hondaea fermentalgiana]
GBG28710.1,8520,58.5,"GBG28710.1 2,5-diamino-6-ribosylamino-43H-pyrimidinone 5'-phosphate reductase [Hondaea fermentalgiana]"
GBG23881.1,85236,59.1,GBG23881.1 Gelsolin-like protein 1 [Hondaea fermentalgiana]
GBG33938.1,85237,73.7,GBG33938.1 Phosphatidylinositol/phosphatidylcholine transfer protein SFH12 [Hondaea fermentalgiana]
GBG33530.1,85244,87.4,GBG33530.1 RNA-binding protein BRN2 [Hondaea fermentalgiana]
ETM47748.1,85266,44.4,ETM47748.1 hypothetical protein L914_07618 [Phytophthora parasitica]
ETL94537.1,85266,44.4,ETL94537.1 hypothetical protein L917_07537 [Phytophthora parasitica]
ETK87943.1,85266,44.4,"ETK87943.1 hypothetical protein, variant 1 [Phytophthora parasitica]"
ETP45846.1,85266,44.4,ETP45846.1 hypothetical protein F442_07831 [Phytophthora parasitica P10297]
XP_008904609.1,85266,44.4,XP_008904609.1 hypothetical protein PPTG_10874 [Phytophthora parasitica INRA-310]
ETI48011.1,85266,44.4,ETI48011.1 hypothetical protein F443_07890 [Phytophthora parasitica P1569]
ETO76726.1,85266,44.4,"ETO76726.1 hypothetical protein, variant 1 [Phytophthora parasitica P1976]"
GBG28402.1,85269,26.9,GBG28402.1 Kinesin light chain 3 [Hondaea fermentalgiana]
GBG33307.1,85288,85.5,"GBG33307.1 Sarcosine dehydrogenase, mitochondrial [Hondaea fermentalgiana]"
GBG33721.1,85300,91.2,"GBG33721.1 ATP synthase subunit beta, chloroplastic [Hondaea fermentalgiana]"
GBG33315.1,85321,89.1,GBG33315.1 Vesicle transport protein GOT1A [Hondaea fermentalgiana]
GBG25236.1,85331,43.1,GBG25236.1 Hypothetical Protein FCC1311_014532 [Hondaea fermentalgiana]
GBG35148.1,85332,33.5,"GBG35148.1 Protein kinase, putative, partial [Hondaea fermentalgiana]"
GBG25236.1,85345,64.6,GBG25236.1 Hypothetical Protein FCC1311_014532 [Hondaea fermentalgiana]
GBG33715.1,85346,83.4,GBG33715.1 Proline--tRNA ligase [Hondaea fermentalgiana]
GBG33515.1,85353,79.4,GBG33515.1 SH3 domain-containing protein PJ696.02 [Hondaea fermentalgiana]
GBG33699.1,85366,60.6,GBG33699.1 RCC1 and BTB domain-containing protein 1 [Hondaea fermentalgiana]
GBG34955.1,8536,33.2,GBG34955.1 Hypothetical Protein FCC1311_111782 [Hondaea fermentalgiana]
GBG33684.1,85385,86.4,GBG33684.1 DNA repair and recombination protein RAD52 [Hondaea fermentalgiana]
GBG31629.1,85395,31.3,"GBG31629.1 Protein kinase, putative [Hondaea fermentalgiana]"
GBG31512.1,85399,54.2,GBG31512.1 Methyltransferase-like protein 7B [Hondaea fermentalgiana]
GBG31478.1,85411,63.4,GBG31478.1 Transmembrane channel-like protein 5 [Hondaea fermentalgiana]
GBG24743.1,85438,69.1,GBG24743.1 Phosphatidylinositol 4-phosphate 5-kinase 4 [Hondaea fermentalgiana]
CBJ32596.1,85462,57.7,CBJ32596.1 conserved unknown protein [Ectocarpus siliculosus]
GBG31516.1,85466,94.8,GBG31516.1 40S ribosomal protein S2 [Hondaea fermentalgiana]
GBG31530.1,85472,81.2,GBG31530.1 Potassium voltage-gated channel protein eag [Hondaea fermentalgiana]
GBG31537.1,85482,73.1,GBG31537.1 Cell cycle checkpoint protein RAD1 [Hondaea fermentalgiana]
GBG27743.1,85484,53.7,GBG27743.1 Mitochondrial dicarboxylate/tricarboxylate transporter DTC [Hondaea fermentalgiana]
GBG24768.1,85489,44,GBG24768.1 Cytochrome P450 86A8 [Hondaea fermentalgiana]
GBG29718.1,8548,53.7,GBG29718.1 Hypothetical Protein FCC1311_059392 [Hondaea fermentalgiana]
GBG31522.1,85490,68.9,GBG31522.1 Iduronate 2-sulfatase [Hondaea fermentalgiana]
GBG31532.1,85504,80.6,"GBG31532.1 5-aminolevulinate synthase, mitochondrial [Hondaea fermentalgiana]"
GBG24751.1,85507,76.1,GBG24751.1 Transcription factor MYB98 [Hondaea fermentalgiana]
GBG31519.1,85523,75.6,GBG31519.1 UDP-galactose transporter-like 1 [Hondaea fermentalgiana]
GBG31506.1,85558,68.3,"GBG31506.1 54S ribosomal protein L4, mitochondrial [Hondaea fermentalgiana]"
GBG30837.1,85591,61.4,GBG30837.1 Bromodomain and WD repeat-containing protein 1 [Hondaea fermentalgiana]
GBG30890.1,85594,94.3,GBG30890.1 Prefoldin subunit 2 [Hondaea fermentalgiana]
GBG28280.1,855,44.4,GBG28280.1 Hypothetical Protein FCC1311_045032 [Hondaea fermentalgiana]
GBG30816.1,85601,77.9,GBG30816.1 Protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein [Hondaea fermentalgiana]
GBG29097.1,85606,86.9,GBG29097.1 Arginase [Hondaea fermentalgiana]
GBG29726.1,8560,55.4,GBG29726.1 U7 snRNA-associated Sm-like protein LSm11 [Hondaea fermentalgiana]
GBG30816.1,85612,80.3,GBG30816.1 Protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein [Hondaea fermentalgiana]
GBG30839.1,85617,86.4,GBG30839.1 ABC transporter G family member 22 [Hondaea fermentalgiana]
GBG29727.1,8561,48,GBG29727.1 Centrosomal protein of 95 kDa [Hondaea fermentalgiana]
GBG29110.1,85644,88.5,GBG29110.1 Solute carrier family 25 member 38-like [Hondaea fermentalgiana]
GBG30902.1,85647,87.8,GBG30902.1 Ketol-acid reductoisomerase [Hondaea fermentalgiana]
GBG29730.1,8565,85.6,GBG29730.1 Acyl-coenzyme A thioesterase 13 [Hondaea fermentalgiana]
GBG30825.1,85667,90.6,GBG30825.1 Transcription factor MYB3R-4 [Hondaea fermentalgiana]
ANO44451.1,85669,100,ANO44451.1 NADH dehydrogenase subunit 9 [Schizochytrium sp. TIO1101]
GBG30824.1,85686,52.6,GBG30824.1 Fanconi anemia group J protein-like [Hondaea fermentalgiana]
GBG30834.1,85687,75.6,GBG30834.1 Hypothetical Protein FCC1311_070542 [Hondaea fermentalgiana]
GBG30826.1,85714,88.1,GBG30826.1 DnaJ-like subfamily C member 7-like [Hondaea fermentalgiana]
GBG30842.1,85731,82.6,GBG30842.1 NADP-dependent malic enzyme [Hondaea fermentalgiana]
GBG30816.1,85733,73.5,GBG30816.1 Protein phosphatase 2C and cyclic nucleotide-binding/kinase domain-containing protein [Hondaea fermentalgiana]
GBG33364.1,85748,58.1,GBG33364.1 TM2 domain-containing protein DDB_G0287015 [Hondaea fermentalgiana]
GBG33374.1,85749,73.8,GBG33374.1 Cilia- and flagella-associated protein 74 [Hondaea fermentalgiana]
GBG33368.1,85751,76.7,"GBG33368.1 Long-chain specific acyl-CoA dehydrogenase, mitochondrial [Hondaea fermentalgiana]"
GBG33349.1,85774,91.7,"GBG33349.1 Dynein assembly factor 1, axonemal [Hondaea fermentalgiana]"
GBG33365.1,85801,63,GBG33365.1 Histone acetyltransferase type B subunit 2 [Hondaea fermentalgiana]
GBG33378.1,85803,60.5,GBG33378.1 Glucose-repressible alcohol dehydrogenase transcriptional effector [Hondaea fermentalgiana]
GBG31553.1,8582,58.7,GBG31553.1 Ubiquitin carboxyl-terminal hydrolase 2 [Hondaea fermentalgiana]
GBG24845.1,85833,84.6,"GBG24845.1 3-hydroxybutyryl-CoA dehydratase-like protein, mitochondrial [Hondaea fermentalgiana]"
GBG24832.1,85834,65,GBG24832.1 Protocadherin-like protein [Hondaea fermentalgiana]
GBG32532.1,85839,90,GBG32532.1 Epsin-1 [Hondaea fermentalgiana]
GBG24840.1,85846,54.8,GBG24840.1 Hypothetical Protein FCC1311_010582 [Hondaea fermentalgiana]
GBG32531.1,85848,74,GBG32531.1 Coatomer subunit alpha-1 [Hondaea fermentalgiana]
GBG32528.1,85851,71.3,GBG32528.1 ATP-dependent RNA helicase DHX29 [Hondaea fermentalgiana]
GBG24851.1,85872,82.8,GBG24851.1 Leucine-rich repeat-containing protein 1 [Hondaea fermentalgiana]
GBG24837.1,85887,50.8,GBG24837.1 GDT1-like protein 3 [Hondaea fermentalgiana]
GBG24850.1,85903,84.6,GBG24850.1 Mitogen-activated protein kinase 3 [Hondaea fermentalgiana]
GBG32619.1,85914,65.5,GBG32619.1 Protocadherin Fat 4 [Hondaea fermentalgiana]
GBG31985.1,85922,78.9,GBG31985.1 12-oxophytodienoate reductase-like protein [Hondaea fermentalgiana]
GBG32020.1,85934,88.7,"GBG32020.1 Protein kinase, putative [Hondaea fermentalgiana]"
GBG31980.1,85944,82.5,GBG31980.1 Dual specificity protein phosphatase [Hondaea fermentalgiana]
GBG29811.1,85988,41.7,GBG29811.1 Charged multivesicular body protein 2b [Hondaea fermentalgiana]
KHJ85982.1,85998,93.4,KHJ85982.1 core histone H2A/H2B/H3/H4 [Oesophagostomum dentatum]
GBG29815.1,86017,51.5,"GBG29815.1 Helicase, putative [Hondaea fermentalgiana]"
GBG23923.1,8606,60.3,"GBG23923.1 Solute carrier family 2, facilitated glucose transporter member 2 [Hondaea fermentalgiana]"
GBG31339.1,86100,66.3,GBG31339.1 Inosine triphosphate pyrophosphatase [Hondaea fermentalgiana]
WP_038030936.1,86109,46.8,WP_038030936.1 ribonucleoside-diphosphate reductase subunit alpha [Thermonema rossianum]
GBG32369.1,86110,55.9,GBG32369.1 TATA-box-binding protein [Hondaea fermentalgiana]
GBG35228.1,86123,45.3,"GBG35228.1 Subtilisin-like protease 8, partial [Hondaea fermentalgiana]"
GBG35061.1,86153,53.2,GBG35061.1 Ribonucleoside-diphosphate reductase small subunit [Hondaea fermentalgiana]
WP_025674005.1,86178,46.6,WP_025674005.1 S8 family peptidase [Salinivibrio socompensis]
GBG27576.1,86201,89.4,GBG27576.1 Guanine nucleotide-binding protein subunit beta-2-like 1 [Hondaea fermentalgiana]
GBG33217.1,8622,23.5,GBG33217.1 Hypothetical Protein FCC1311_094412 [Hondaea fermentalgiana]
GBG27591.1,86244,86.7,GBG27591.1 Alpha-adducin [Hondaea fermentalgiana]
GBG30012.1,86251,57.1,"GBG30012.1 Protein kinase, putative [Hondaea fermentalgiana]"
GBG27594.1,86252,55.1,"GBG27594.1 Protein kinase, putative [Hondaea fermentalgiana]"
GBG27579.1,86261,72.1,GBG27579.1 Endoplasmic reticulum-Golgi intermediate compartment protein 3 [Hondaea fermentalgiana]
GBG27578.1,86266,76,GBG27578.1 Intraflagellar transport protein 74-like [Hondaea fermentalgiana]
GBG32231.1,86292,80.3,GBG32231.1 Mitochondrial substrate carrier family protein S [Hondaea fermentalgiana]
GBG33762.1,86303,78.1,GBG33762.1 ATP-dependent zinc metalloprotease FtsH [Hondaea fermentalgiana]
GBG33751.1,86306,73.8,"GBG33751.1 Calpain-like protein, partial [Hondaea fermentalgiana]"
KAF1322407.1,86311,39.7,"KAF1322407.1 putative methyltransferase, partial [Globisporangium splendens]"
GBG31599.1,8633,71.3,GBG31599.1 Hypothetical Protein FCC1311_078242 [Hondaea fermentalgiana]
GBG31696.1,86355,76.5,GBG31696.1 ATP-dependent RNA helicase ROK1 [Hondaea fermentalgiana]
AXF92439.1,86368,99.7,AXF92439.1 (3R)-3-hydroxyacyl-CoA dehydratase [Aurantiochytrium sp. PKUSW7]
GBG31676.1,86370,84.7,GBG31676.1 Protein disulfide-isomerase [Hondaea fermentalgiana]
GBG31700.1,86378,74.7,GBG31700.1 Nitrite reductase NADPH [Hondaea fermentalgiana]
GBG31579.1,8639,60.7,GBG31579.1 Hypothetical Protein FCC1311_078032 [Hondaea fermentalgiana]
GBG24803.1,86424,48.2,GBG24803.1 Ankyrin repeat and protein kinase domain-containing protein 1 [Hondaea fermentalgiana]
GBG31514.1,8654,42.7,GBG31514.1 ABC transporter ATP-binding protein ARB1 [Hondaea fermentalgiana]
GBG34201.1,8663,57.1,GBG34201.1 RHOMBOID-like protein 4 [Hondaea fermentalgiana]
GBG27178.1,86797,81.7,GBG27178.1 Hypothetical Protein FCC1311_034012 [Hondaea fermentalgiana]
GBG34181.1,8686,58.1,GBG34181.1 Protein kinase C [Hondaea fermentalgiana]
GBG34180.1,8687,62.2,GBG34180.1 Ras-interacting protein RIP3 [Hondaea fermentalgiana]
GBG34464.1,86886,70.6,GBG34464.1 Hydroxysteroid 11-beta-dehydrogenase 1-like protein A [Hondaea fermentalgiana]
GBG25211.1,86915,69.9,GBG25211.1 Zinc phosphodiesterase ELAC protein 2 [Hondaea fermentalgiana]
GBG25227.1,86926,65.8,GBG25227.1 Hypothetical Protein FCC1311_014442 [Hondaea fermentalgiana]
RHZ28288.1,86971,37.6,RHZ28288.1 hypothetical protein DYB31_011591 [Aphanomyces astaci]
XP_009839016.1,86971,37.6,XP_009839016.1 hypothetical protein H257_13250 [Aphanomyces astaci]
GBG23948.1,86999,71.5,GBG23948.1 Myosin-13 [Hondaea fermentalgiana]
GBG23962.1,87029,78.5,GBG23962.1 Calmodulin [Hondaea fermentalgiana]
GBG23921.1,87062,75.1,GBG23921.1 Glycerol-3-phosphate O-acyltransferase 1 [Hondaea fermentalgiana]
GBG34706.1,87072,69.5,GBG34706.1 DNA mismatch repair protein MSH2 [Hondaea fermentalgiana]
GBG26537.1,8709,54.9,GBG26537.1 Cilia- and flagella-associated protein 161 [Hondaea fermentalgiana]
GBG33463.1,8710,44.4,GBG33463.1 Hypothetical Protein FCC1311_096862 [Hondaea fermentalgiana]
GBG26529.1,8720,60.1,GBG26529.1 Hypothetical Protein FCC1311_027502 [Hondaea fermentalgiana]
GBG28374.1,87268,77.3,GBG28374.1 RCC1 and BTB domain-containing protein 1 [Hondaea fermentalgiana]
GBG28308.1,87392,72,GBG28308.1 Adenine DNA glycosylase [Hondaea fermentalgiana]
GBG26510.1,8741,59,GBG26510.1 Regulatory-associated protein of mTOR [Hondaea fermentalgiana]
GBG28207.1,87513,73,"GBG28207.1 DNA repair protein, putative [Hondaea fermentalgiana]"
GBG30746.1,87541,76.9,GBG30746.1 Receptor-type guanylate cyclase gcy-12 [Hondaea fermentalgiana]
GBG26494.1,8761,52.3,GBG26494.1 Ankyrin repeat domain-containing protein 50 [Hondaea fermentalgiana]
GBG26483.1,8773,39.1,GBG26483.1 Hypothetical Protein FCC1311_027042 [Hondaea fermentalgiana]
GBG26481.1,8775,80.6,GBG26481.1 Hypothetical Protein FCC1311_027022 [Hondaea fermentalgiana]
GBG27429.1,8783,51.1,GBG27429.1 Carbonyl reductase NADPH 3 [Hondaea fermentalgiana]
GBG28257.1,878,35.3,GBG28257.1 Hypothetical Protein FCC1311_044802 [Hondaea fermentalgiana]
GBG27377.1,8790,49.4,GBG27377.1 Leucine-rich repeat-containing protein 9 [Hondaea fermentalgiana]
GBG33747.1,8819,52.2,GBG33747.1 Hypothetical Protein FCC1311_099702 [Hondaea fermentalgiana]
GBG24785.1,8825,63.7,GBG24785.1 N amino acid transport system protein [Hondaea fermentalgiana]
GBG28254.1,882,55.8,"GBG28254.1 Indoleamine 2,3-dioxygenase 2 [Hondaea fermentalgiana]"
GBG24781.1,8835,50.2,GBG24781.1 Polycystin-2 [Hondaea fermentalgiana]
GBG24759.1,8852,36.6,GBG24759.1 Hypothetical Protein FCC1311_009772 [Hondaea fermentalgiana]
GBG24756.1,8853,52.8,GBG24756.1 Hypothetical Protein FCC1311_009742 [Hondaea fermentalgiana]
GBG26160.1,88558,84.6,GBG26160.1 COP9 signalosome complex subunit 2 [Hondaea fermentalgiana]
GBG24759.1,8862,39.7,GBG24759.1 Hypothetical Protein FCC1311_009772 [Hondaea fermentalgiana]
GBG24759.1,8863,35,GBG24759.1 Hypothetical Protein FCC1311_009772 [Hondaea fermentalgiana]
GBG26824.1,8864,66,GBG26824.1 Hypothetical Protein FCC1311_030462 [Hondaea fermentalgiana]
GBG26823.1,8865,38.1,GBG26823.1 F-actin-uncapping protein LRRC16A [Hondaea fermentalgiana]
GBG29333.1,88727,67.4,GBG29333.1 Hypothetical Protein FCC1311_055552 [Hondaea fermentalgiana]
GBG29313.1,88761,44.2,GBG29313.1 WD40 repeat-containing protein SMU1 [Hondaea fermentalgiana]
GBG26821.1,8879,42.5,GBG26821.1 Hypothetical Protein FCC1311_030432 [Hondaea fermentalgiana]
GBG25029.1,88808,80.9,GBG25029.1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit stt3 [Hondaea fermentalgiana]
GBG26805.1,8884,35.8,GBG26805.1 Hypothetical Protein FCC1311_030272 [Hondaea fermentalgiana]
GBG27020.1,88916,64.4,GBG27020.1 Guanine nucleotide-binding protein subunit beta-1 [Hondaea fermentalgiana]
GBG26458.1,8909,79.4,GBG26458.1 5-oxoprolinase [Hondaea fermentalgiana]
GBG26462.1,8914,54.2,GBG26462.1 Heteroous nuclear ribonucleoprotein U-like protein 2 [Hondaea fermentalgiana]
GBG29415.1,89284,84.1,GBG29415.1 Ubiquitin-fold modifier-conjugating enzyme 1 [Hondaea fermentalgiana]
GBG31084.1,89314,52.4,"GBG31084.1 Protein phosphatase, putative [Hondaea fermentalgiana]"
GBG26476.1,8931,53,GBG26476.1 Protein sel-1-like 1 [Hondaea fermentalgiana]
GBG27422.1,8937,70.3,GBG27422.1 Fibronectin type III domain-containing protein 3B [Hondaea fermentalgiana]
GBG28239.1,893,30.9,GBG28239.1 Adenylate cyclase type 10 [Hondaea fermentalgiana]
GBG25035.1,89416,71.7,"GBG25035.1 Folate-biopterin transporter 1, chloroplastic [Hondaea fermentalgiana]"
GBG28443.1,89454,77.7,GBG28443.1 Band 7 protein CG42540 [Hondaea fermentalgiana]
GBG27406.1,8954,68.3,GBG27406.1 Beta-arabinofuranosyltransferase RAY1 [Hondaea fermentalgiana]
GBG27403.1,8957,40.4,GBG27403.1 Fibronectin type III domain-containing protein 3B [Hondaea fermentalgiana]
GBG27402.1,8958,38.8,GBG27402.1 Hypothetical Protein FCC1311_036242 [Hondaea fermentalgiana]
GBG27401.1,8960,39.6,GBG27401.1 Hypothetical Protein FCC1311_036232 [Hondaea fermentalgiana]
GBG32832.1,8967,62.7,GBG32832.1 Hypothetical Protein FCC1311_090572 [Hondaea fermentalgiana]
GBG27393.1,8972,37.9,GBG27393.1 Hypothetical Protein FCC1311_036152 [Hondaea fermentalgiana]
GBG32841.1,8982,59.6,GBG32841.1 Hypothetical Protein FCC1311_090662 [Hondaea fermentalgiana]
GBG27254.1,89894,60.2,GBG27254.1 23S rRNA methyltransferase [Hondaea fermentalgiana]
GBG28239.1,898,40.9,GBG28239.1 Adenylate cyclase type 10 [Hondaea fermentalgiana]
GBG34939.1,89908,74.5,GBG34939.1 Cardiolipin synthase [Hondaea fermentalgiana]
GBG32861.1,9003,68.7,GBG32861.1 Phosphatidylserine decarboxylase proenzyme 2 [Hondaea fermentalgiana]
GBG30196.1,90300,59,GBG30196.1 Aspartate--tRNA ligase [Hondaea fermentalgiana]
GBG32628.1,9036,52.2,GBG32628.1 Hypothetical Protein FCC1311_088532 [Hondaea fermentalgiana]
GBG32629.1,9037,51.3,GBG32629.1 Hypothetical Protein FCC1311_088542 [Hondaea fermentalgiana]
GBG28190.1,90425,50.6,GBG28190.1 UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit [Hondaea fermentalgiana]
GBG32633.1,9042,59.5,GBG32633.1 Hypothetical Protein FCC1311_088582 [Hondaea fermentalgiana]
GBG32636.1,9045,61.1,GBG32636.1 Hypothetical Protein FCC1311_088612 [Hondaea fermentalgiana]
GBG32640.1,9052,75.6,GBG32640.1 Eukaryotic translation initiation factor 3 subunit I [Hondaea fermentalgiana]
GBG32646.1,9060,54,GBG32646.1 Constitutive coactivator of peroxisome proliferator-activated receptor gamma [Hondaea fermentalgiana]
GBG32648.1,9062,46.8,GBG32648.1 Hypothetical Protein FCC1311_088732 [Hondaea fermentalgiana]
GBG27791.1,90723,84.3,GBG27791.1 Maf-like protein DDB_G0281937 [Hondaea fermentalgiana]
GBG32658.1,9077,28.7,GBG32658.1 Mucin-5B [Hondaea fermentalgiana]
GBG25326.1,90947,74.4,GBG25326.1 Hypothetical Protein FCC1311_015442 [Hondaea fermentalgiana]
WP_106541792.1,90952,39.1,WP_106541792.1 GH92 family glycosyl hydrolase [Prolixibacter denitrificans]
GBG34852.1,9100,48.9,GBG34852.1 Cilia- and flagella-associated protein 157 [Hondaea fermentalgiana]
GBG34851.1,9101,53.8,GBG34851.1 Hypothetical Protein FCC1311_110732 [Hondaea fermentalgiana]
GBG25673.1,91103,93.6,GBG25673.1 Pyruvate carboxylase [Hondaea fermentalgiana]
GBG32245.1,91106,58.3,GBG32245.1 Small subunit processome component 20-like [Hondaea fermentalgiana]
GBG32931.1,91177,70.6,GBG32931.1 Autophagy-related protein 18 [Hondaea fermentalgiana]
GBG34083.1,9121,40.9,GBG34083.1 Hypothetical Protein FCC1311_103062 [Hondaea fermentalgiana]
GBG34080.1,9124,48.7,GBG34080.1 Protein S-acyltransferase 10 [Hondaea fermentalgiana]
GBG30436.1,9127,30.1,GBG30436.1 Hypothetical Protein FCC1311_066552 [Hondaea fermentalgiana]
QIW97236.1,9137,30.4,QIW97236.1 hypothetical protein AMS68_002754 [Peltaster fructicola]
GBG24922.1,91418,71.3,GBG24922.1 Sodium/potassium/calcium exchanger 2 [Hondaea fermentalgiana]
GBG24626.1,91540,78.3,GBG24626.1 Dynamin [Hondaea fermentalgiana]
GBG34305.1,9155,40.1,GBG34305.1 Hypothetical Protein FCC1311_105282 [Hondaea fermentalgiana]
GBG34304.1,9156,59.6,GBG34304.1 Hypothetical Protein FCC1311_105272 [Hondaea fermentalgiana]
GBG34296.1,9163,56,GBG34296.1 Tetratricopeptide repeat protein 16 [Hondaea fermentalgiana]
GBG33233.1,91654,95,"GBG33233.1 Protein kinase, putative [Hondaea fermentalgiana]"
GBG33216.1,91669,58.1,GBG33216.1 Palmitoyltransferase [Hondaea fermentalgiana]
GBG33205.1,91675,81.9,GBG33205.1 Glutamine--fructose-6-phosphate aminotransferase isomerizing [Hondaea fermentalgiana]
GBG34292.1,9170,85.4,GBG34292.1 26S proteasome non-ATPase regulatory subunit 12 [Hondaea fermentalgiana]
GBG25545.1,91728,51.5,GBG25545.1 Peroxisome biosis factor 10 [Hondaea fermentalgiana]
GBG25619.1,91824,83.6,GBG25619.1 Phosphate acetyltransferase [Hondaea fermentalgiana]
GBG23787.1,91833,57.7,GBG23787.1 Zinc metalloproteinase nas-13 [Hondaea fermentalgiana]
GBG34017.1,9185,39.6,GBG34017.1 Hypothetical Protein FCC1311_102402 [Hondaea fermentalgiana]
GBG24803.1,9198,37.4,GBG24803.1 Ankyrin repeat and protein kinase domain-containing protein 1 [Hondaea fermentalgiana]
GBG27909.1,92008,60.7,GBG27909.1 DnaJ family protein [Hondaea fermentalgiana]
GBG27367.1,9200,54.4,GBG27367.1 ABC transporter B family member 4 [Hondaea fermentalgiana]
GBG28920.1,92047,37.5,GBG28920.1 DNA replication ATP-dependent helicase/nuclease DNA2 [Hondaea fermentalgiana]
GBG31371.1,9214,59,GBG31371.1 Hypothetical Protein FCC1311_075952 [Hondaea fermentalgiana]
